VARIABLES = "X", "Y", "P", "VX", "VY" 
ZONE I=21, J=21, DATAPACKING=BLOCK, VARLOCATION=([3-20]=CELLCENTERED)
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0500000      0.1000000      0.1500000      0.2000000      0.2500000      0.3000000      0.3500000      0.4000000      0.4500000      0.5000000      0.5500000      0.6000000      0.6500000      0.7000000      0.7500000      0.8000000      0.8500000      0.9000000      0.9500000      1.0000000
     0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000      0.0500000
     0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000      0.1000000
     0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000      0.1500000
     0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000      0.2000000
     0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000      0.2500000
     0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000      0.3000000
     0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000      0.3500000
     0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000      0.4000000
     0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000      0.4500000
     0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000      0.5000000
     0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000      0.5500000
     0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000      0.6000000
     0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000      0.6500000
     0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000      0.7000000
     0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000      0.7500000
     0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000      0.8000000
     0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000      0.8500000
     0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000      0.9000000
     0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000      0.9500000
     1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000      1.0000000
     0.2000000      0.4500000      0.7000000      0.9500000      1.2000000      1.4500000      1.7000000      1.9500000      2.2000000      2.4500000      2.7000000      2.9500000      3.2000000      3.4500000      3.7000000      3.9500000      4.2000000      4.4500000      4.7000000      4.9500000
     0.3500000      0.6000000      0.8500000      1.1000000      1.3500000      1.6000000      1.8500000      2.1000000      2.3500000      2.6000000      2.8500000      3.1000000      3.3500000      3.6000000      3.8500000      4.1000000      4.3500000      4.6000000      4.8500000      5.1000000
     0.5000000      0.7500000      1.0000000      1.2500000      1.5000000      1.7500000      2.0000000      2.2500000      2.5000000      2.7500000      3.0000000      3.2500000      3.5000000      3.7500000      4.0000000      4.2500000      4.5000000      4.7500000      5.0000000      5.2500000
     0.6500000      0.9000000      1.1500000      1.4000000      1.6500000      1.9000000      2.1500000      2.4000000      2.6500000      2.9000000      3.1500000      3.4000000      3.6500000      3.9000000      4.1500000      4.4000000      4.6500000      4.9000000      5.1500000      5.4000000
     0.8000000      1.0500000      1.3000000      1.5500000      1.8000000      2.0500000      2.3000000      2.5500000      2.8000000      3.0500000      3.3000000      3.5500000      3.8000000      4.0500000      4.3000000      4.5500000      4.8000000      5.0500000      5.3000000      5.5500000
     0.9500000      1.2000000      1.4500000      1.7000000      1.9500000      2.2000000      2.4500000      2.7000000      2.9500000      3.2000000      3.4500000      3.7000000      3.9500000      4.2000000      4.4500000      4.7000000      4.9500000      5.2000000      5.4500000      5.7000000
     1.1000000      1.3500000      1.6000000      1.8500000      2.1000000      2.3500000      2.6000000      2.8500000      3.1000000      3.3500000      3.6000000      3.8500000      4.1000000      4.3500000      4.6000000      4.8500000      5.1000000      5.3500000      5.6000000      5.8500000
     1.2500000      1.5000000      1.7500000      2.0000000      2.2500000      2.5000000      2.7500000      3.0000000      3.2500000      3.5000000      3.7500000      4.0000000      4.2500000      4.5000000      4.7500000      5.0000000      5.2500000      5.5000000      5.7500000      6.0000000
     1.4000000      1.6500000      1.9000000      2.1500000      2.4000000      2.6500000      2.9000000      3.1500000      3.4000000      3.6500000      3.9000000      4.1500000      4.4000000      4.6500000      4.9000000      5.1500000      5.4000000      5.6500000      5.9000000      6.1500000
     1.5500000      1.8000000      2.0500000      2.3000000      2.5500000      2.8000000      3.0500000      3.3000000      3.5500000      3.8000000      4.0500000      4.3000000      4.5500000      4.8000000      5.0500000      5.3000000      5.5500000      5.8000000      6.0500000      6.3000000
     1.7000000      1.9500000      2.2000000      2.4500000      2.7000000      2.9500000      3.2000000      3.4500000      3.7000000      3.9500000      4.2000000      4.4500000      4.7000000      4.9500000      5.2000000      5.4500000      5.7000000      5.9500000      6.2000000      6.4500000
     1.8500000      2.1000000      2.3500000      2.6000000      2.8500000      3.1000000      3.3500000      3.6000000      3.8500000      4.1000000      4.3500000      4.6000000      4.8500000      5.1000000      5.3500000      5.6000000      5.8500000      6.1000000      6.3500000      6.6000000
     2.0000000      2.2500000      2.5000000      2.7500000      3.0000000      3.2500000      3.5000000      3.7500000      4.0000000      4.2500000      4.5000000      4.7500000      5.0000000      5.2500000      5.5000000      5.7500000      6.0000000      6.2500000      6.5000000      6.7500000
     2.1500000      2.4000000      2.6500000      2.9000000      3.1500000      3.4000000      3.6500000      3.9000000      4.1500000      4.4000000      4.6500000      4.9000000      5.1500000      5.4000000      5.6500000      5.9000000      6.1500000      6.4000000      6.6500000      6.9000000
     2.3000000      2.5500000      2.8000000      3.0500000      3.3000000      3.5500000      3.8000000      4.0500000      4.3000000      4.5500000      4.8000000      5.0500000      5.3000000      5.5500000      5.8000000      6.0500000      6.3000000      6.5500000      6.8000000      7.0500000
     2.4500000      2.7000000      2.9500000      3.2000000      3.4500000      3.7000000      3.9500000      4.2000000      4.4500000      4.7000000      4.9500000      5.2000000      5.4500000      5.7000000      5.9500000      6.2000000      6.4500000      6.7000000      6.9500000      7.2000000
     2.6000000      2.8500000      3.1000000      3.3500000      3.6000000      3.8500000      4.1000000      4.3500000      4.6000000      4.8500000      5.1000000      5.3500000      5.6000000      5.8500000      6.1000000      6.3500000      6.6000000      6.8500000      7.1000000      7.3500000
     2.7500000      3.0000000      3.2500000      3.5000000      3.7500000      4.0000000      4.2500000      4.5000000      4.7500000      5.0000000      5.2500000      5.5000000      5.7500000      6.0000000      6.2500000      6.5000000      6.7500000      7.0000000      7.2500000      7.5000000
     2.9000000      3.1500000      3.4000000      3.6500000      3.9000000      4.1500000      4.4000000      4.6500000      4.9000000      5.1500000      5.4000000      5.6500000      5.9000000      6.1500000      6.4000000      6.6500000      6.9000000      7.1500000      7.4000000      7.6500000
     3.0500000      3.3000000      3.5500000      3.8000000      4.0500000      4.3000000      4.5500000      4.8000000      5.0500000      5.3000000      5.5500000      5.8000000      6.0500000      6.3000000      6.5500000      6.8000000      7.0500000      7.3000000      7.5500000      7.8000000
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000027       1.72500000000000009       1.77500000000000013       1.82500000000000018       1.87500000000000022       1.92500000000000027       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000027       1.72500000000000009       1.77500000000000013       1.82500000000000018       1.87500000000000022       1.92500000000000027       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000027       1.72500000000000009       1.77499999999999991       1.82499999999999973       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000027       1.72500000000000009       1.77499999999999991       1.82499999999999973       1.87500000000000000       1.92500000000000027       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57499999999999996       1.62500000000000000       1.67500000000000027       1.72500000000000009       1.77499999999999991       1.82499999999999973       1.87500000000000000       1.92500000000000027       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
      1.02499999999999991       1.07499999999999996       1.12500000000000000       1.17500000000000004       1.22500000000000009       1.27499999999999991       1.32499999999999996       1.37500000000000000       1.42500000000000004       1.47500000000000009       1.52499999999999991       1.57500000000000018       1.62500000000000000       1.67500000000000004       1.72500000000000009       1.77499999999999991       1.82499999999999996       1.87500000000000000       1.92500000000000004       1.97500000000000009
